job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,Opportunità di carriera,Stipendio e benefit,Cultura e valori,Dirigenti senior,Equilibrio lavoro/vita privata,Sede centrale,Dimensioni,Tipo,Entrate,Fondata nel,Settore,Segmento
https://www.glassdoor.it/partner/jobListing.htm?pos=301&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_72933321&cb=1676371200485&jobListingId=1008404764588&cpc=CBEBA1A9D941894A&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-d57adff3c6ba888c--6NYlbfkN0BZstVL3SHRDEX7E9ZMNUdtUH7GbTWkwqii6p0zZOnTeuTMM80GoIe1VMlFblsGp_ZzryI4mV4n9R4RAWSftyJjPQDlsFR-vRJEPmAm_mc95HecU0utpgSDGNqVk6wnzENnSkx9u2PNp_dWOJsKiwTqw0B1Ca1Ew1GBlMklzuSya4oeEZ18LUypiyIP1UHBjC0znyYZqyca7_qhAZkOcXzTz-jYaMW9RR0jNqCqcJeLUi1oCXi5N1dFQ3RsiHyGkP08hABAxt6P3w3cJyVRHV2tYj9knK2a81vfLQIJa2dvDClavjo3fbH4wwX1WOjbFq41sYBahEBtES5vUyrhc3oRuqiKzShG8_R1SuMJMdIrTfbJpAC0EpI7AiHN2eLY_au2IaSIcgQVZjFGgCHKqjZ_TPWEop-3EDKhvAFxetlMEsk0PJqSfE3JosSw86YpcDnRTiZZSLfrTrV86K3NX0DTxpt64QPd_HORJFK1OsU1XvqbyY7oFAhC6Q1va-glV85KnxxpLEXmshoTvU6nvvk0uRzHhLZ7bJFs8XqsMlwhyIOlWtkc2MVcjIUn6XLDuKGYSByKALonioAlTO0DC7nj24whXrO72N7bOqhXoR9jsBlJhOyOm_WzTiZbNH12lokDwevNF6k7_Q%3D%3D,3.4,3.0,3.3,2.8,3.2,"Pittsburgh, Stati Uniti d'America",Oltre 10.000 dipendenti,Organizzazione no-profit,Più di $ 10 miliardi (USD),1982.0,Servizi per assistenza sanitaria e ospedali,Sanità,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=302&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&cs=1_53c5abe3&cb=1676371200484&jobListingId=1008428772612&cpc=C19BE7EA145E205E&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-0aa8f9bb34ee0fdb--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hpZza64dCYJcqlXtCfpXOVJVWfHcvGOBxJ3HvWUBzUcy-tQwyz1z3J1_jC6QhM_SAaVe-MWjGPSMFGb3T9cENO7RGr9oE6UbcL139BIKJneWjgS1z-2g9lb9m8H4TFoUXgQO7ZZsVCygWOrvDWdclC7OV4TBY1S0V8l00fwZw7JmQ5DJx6gLdJMfe5q-jZFhlMUecMLqww95JOBSkV5lzlrteu_9-nvLKElAg9Rw35pAXIFD4HqRrrCAQOyvoXSGQ2pQpyk9LRDirhIvEcs9FqkN3RXe3AqFtaFKcHN1vQa1wly2gM-bE7DdE8CR6eIp95UErT8JBWhTUGSTw_efkyxVyL5UxkTphuWUPgNHm3IlIsxpuCPwoD4_eltfQi5wpvRAeEbwZlb00t_n6INuM6Fudm2yDQzV0ng7cTr5dDsLEuGTtt9lirz9p-mvKBhuonRQUCrZeHR05ZgPBTkPGAlU6R-PHUyPYYjy7EdKe1GvVvTGfxH19U0aE-TNvYkOpnAHD60tFXdpC8O5fRvoUxuepqMNT4vU5Wy310KTf-04hn0o7vq9SKiRR80Lmt9vbS2cbCZkF-I5Jbe2i91caVtE9I6FYuroCRgdTY4xYVU32F7L2Q-mu3FEfHqoB96bCuPy14e3TpTqm55wlcE5HzFgLnn71JV9w6IPFyVxXPp514sQwz-jF8Y-vIOcVsmhE9qYf496MvykkyZyLs2RiDocxHu9MM6pxPyo4-VdjEXJ4nbN9gtISCTQNXtC_v4tjQ%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=310&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&cs=1_a611d062&cb=1676371200485&jobListingId=1008379686718&cpc=BAEB662971763A76&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-48b187b2195c2751--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK20tfsy_nKZzWIrtHKZnxY_ijSlh2aH5v4GqGAFVOvbSpQO6X5aXjVIuQJmaKN7_V5eztrx-sFSKtTWMzYSdC-v7uA4goAYpnideLUbG6q7pDhRiNBcqGbCY-HY6UX03GpDAJdJ01POiluyVDxTgi6PVzIagVP1vJ5nAaF-DzaeQ2R-BgWPsfgCq4JFV7IDGlWWYVHP7WHtrC21ve1sTIUuMOISG0tkgQ8Sl-n6XzyUcL7BLINbgUbG751JE8jcvc89B9AqOoLCoZarKavoJWac37-hnvus2Qx6e_vS0U-e0OSJjcx27MXRZ_I90X01rUSGbMBVDRcn7C7f_N37Fpzu2RW-SJgAEabCeRLeHTPV0E-vSPieDHnAfyo55oqbQkvYykEzl6p1j_s3fVie3N6tRTNt9HQv0EagEVhyYeQCieNyCABz5xW2a8tkztG26pDDQmkEkAYTcFS-ajfkgqjjbN947ao5r_eF510CyVPH511LAzECEKqNTA0gRJjDxjBS_S5Tyf7kmgxR7cpe5khObOPhtPy3WoUtk6_wmOA4v_a2-zxOoa0NjHJXAS_-aU57_PFsmypkD6Mb4YAza-UtdZDT8M5RHaWNGbKm0X4IV2hEOPiXdIuwQVzftQLUdUMsV5cGTpC4ybJw6kAxeuPnQG8igp9oPZFMXEPIkI-UffY5G8t819VLOzIWVQHXRArqpDbhPY_ulBqY0kSVyOQyfgGn9o8SIt7t44D7XIDZZ43iw4gvhmUBHz0eUls-n8y6-zG3lbMLaYjb2hQVhSkw%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=311&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&cs=1_21c22c65&cb=1676371200485&jobListingId=1008431055796&cpc=7AD1D84939BBEEF3&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-4d048010b9fa78df--6NYlbfkN0DubfxIeD19H5_Tt2I3UQZe9PozSs-sSaOHYPlx5_0FRbhH1YSDsh6Bm-XOU8GD008pqK9UGhEVB-Y5Xa6PMtUZbkRuoguK1DdCtuNACwcClb3oODfL83kZtasaNKaAZK9KVtW3XdQl8z0nydCp16xIBr6kd5u16XhrDvG1VlysySkI3_xhYxosJ4ipdRqavlzquZqsfR8czuRMvub3nKx4vzlMCwEIvk9is9zqVlx-sx-rpWgQSLwVblPOKakoMtit9B4oB9txch4GkUBR39aCbKJEdogLtwy2YUJUQfuK0h1mUe-ZD9sFXvHleicTd7KNG653Vqi55CvEHzEQZm_obD9g2kmr7eeHeFbv9qnmraJWphwWa0hrfasrLllfQJnAiogDBTIUr1enZY3qrdGafY7mPBjWtCgUBpS9eUprvW4hVUUjQOenWVRleNxuifC1Dgqpw1r5uB8rITwexjf9AOfBwiCZQT5Iq8WG_Rel-nO173_UB7sxfibeigkq_nqMf8nJDXpvWVstMBy5oyAn83qjfZGdQIbL9J52LOKvk6BMeojxkYRb,3.0,3.4,4.0,3.1,3.6,"Wolfratshausen, Germania",Da 501 a 1.000 dipendenti,Sconosciuto,$ 100 - $ 500 milioni (USD),1979.0,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=314&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_28dc27cc&cb=1676371200486&jobListingId=1008412051483&cpc=632C08DE5A4EA969&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-a3c92d2aba9c0110--6NYlbfkN0CAE25WKHRc8ounduZQRpJKujV3akn1MC1NkLfQxJV2UOO5wWzQjMJ5IomsQjVVEiotlvlJkL_V4X6sGTcNrIz7HlSl4OhTT6RhNe1slzJlOMrZqDSseEcdtH_xolUfNze8WFqsxUNrdVu0DwC9om4aQlTBFxU261mnkntbs28VOa2xBi3Zqr9PUh7eq_DxWLeP6dOMfK70-ZBq5DFb15QQqFqbPrX_fBC5R5XTF3GZ9cVMAwf43hZAA_aFeuzbWDlBAgi0stIVozL7pGsG6lab9B4KlwTOYN4NvQWGYUdMJmxPg2U4SSYNZ9YZSxb7D1QrcwwfH7CgNCQjgrTChpupDyCttgl51dneZ4GSXgVm0f2YksutrY35H-4U486XGuhwHv3BA7cY06ZrKUFJkC9ivmgfUFFYfN7Y37WdpZ5LecP2jQfmejLumq8yZuAQdUHI4l478jRbGBFy8jXa4kxg2hlyV4diyX7thUnplT3ILQboo8-gHd0GfZ1o5pjJhg5HFEbXUcxxEkHg0PelpZEhtQI-IL9q5KE1I-kMtPsYtBndAznf0rRoLEiyWEv_H5L5uQmRpHdqJVxllBthnjRDh-p3AoXYgnChYRdO2jxI4IC5Sf_8aBt5,3.3,2.4,2.8,3.4,2.8,"Roma, Italia",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=315&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5a6b9b53&cb=1676371200486&jobListingId=1008464442573&cpc=6193B0C32834B022&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-776767ac487ab57a--6NYlbfkN0BpVe2MUpNUB1q_v7eYED4vHKFBT0wLGsHQ51zCE6vDg1kCU8u1wxpEGwV9X7eo4mYR2lrjO6Nep_isYno2_tt_aCgQv0rsJtkAgnVfEvFegRz_F3PSG0EUCHW9RHQJTMjuGQOXuFRScJmG4B8gHEV7M6Rxum6tEt1iPZ_leU27I9azf09HQyYZAPcePF5MrsQa6kPHue8Z_fEGmenhT9kPcsehl1O5KCfvy55Ccu--rAywe2uNuc9lEYFas0AGx4ROwF3Xe8Fc83PhflyiS5veSO7py8dbeFDmQIkWu4tOEwOEeQfRZMzUJSR2M_gWis2ELUHdaaqAUrsayuHgPpvFjIpa0mqJDlDjbVVjYVf5t8GG1lvPRQs143Z6R3TTvkMv93HzP-JrbAQCMWtraQJDcbWnvaJaix8Im4EnwSfq-TaKTKcTM3ysOCn8fz9aSD9vDjywvU2LQ0KbpuBldGAL0Tj89mhOPi6HBjlYykJpWhuUx-5rrfs_n-VtMV_mkbxm3TecziWi6qeN9CrmzJY-MqsbSoCKrSS-tq5M7B7v1ZxgK45pWvb3cchrHHWGAi3MtqscLI46jAvyiLB8tMH_JUG-038OD6f_IEteZhCJVdAGu8e-AHuTn7-qXmH0Ikw%3D,3.7,2.8,3.1,3.0,3.0,"Parigi, Francia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2015.0,Ristoranti e caffè,Ristoranti e servizi alimentari,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=316&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9bca3f5f&cb=1676371200486&jobListingId=1008465886413&cpc=F7A2269C793D5877&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-ff8cf3c8cfae5d62--6NYlbfkN0BqFYcnGQtlgZUyEPNOpiDdgWIzo4J8ITPECTVQq8Qp8cTfoGaBG9wTIl-0lZbRJGiWq1-n4OLTR_eL91eHJaM0hhtfjVO4cfx_tbiD4L3lziVPC3UiL--eZp_lgoSpPnPkeLT4Im6yicRzrzOFZyupc0BVl5ZDmCuyoR99B6W0cVVJm0WTnns2Dxok_ftXSbJMzowmn_yTGA5a7_0yPVarga8ZsK8Fym_tOv_iWFvBr4MO5svtQoJQwFSdYwzcDqVCpIpkeYI4XZmkCtiOjbIz4bo4f2AaNbloHFAftPz8AHsobn56UgsjUa6_3q3s9OOGg-JpXszsWNESbJ7ZeISu02ND_lS3Utvq9Fb6n7qwpKyCcfvmG353GwjxYIRPekwncWdTjB5vVJNLxAKNJmnGIB-65XJVvAooahLVA-IQOuECiF1WrZWqgxR3dkMPwZsP4t-IFcuuc8RGNbJ3y-_Y4EYUa7hBFnF6oioz9nGo5D88PfmxxFPwQIhhNCjIJEIuLbEzn7fOT8OIkU0OMP6pRjfSg3Y0E65YUafKajO2q1s_SrRr7uWsppzKRX5xscbd-1wtqh_wOQ%3D%3D,4.3,3.8,3.5,3.7,2.6,"Bresso, Italia",Da 1.001 a 5.000 dipendenti,Franchising,$ 25 - $ 100 milioni (USD),1988.0,Immobiliare,Immobiliare,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=317&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_055c93f8&cb=1676371200486&jobListingId=1008296301892&cpc=A0637F14311B9419&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-557a967f41b872de--6NYlbfkN0B5EvY6FOIMvaXGIogkbeDOsazeaKm-zVcQ8QfmwJm_jH2K6S3nMv4FmUruCOyMx-vRdc28LiDTqiS2h3djFJ7feoLxXBH7xB8D3isR47iXq9j7JbLKwY6ULSSiwTeAUdGps3R9n6e4p0UqN8n1XVlB8QGkrdYCuhBvuyuenBgSZ8UIPE-uSdClO88acOaEvC9mTY0BgEfMophGAFbXuJYZXdNdgscVCXi9rc06rbQH9FX0eZEmYe2wX9ME0gWu6shtQ54fwONJumeTBOKzVLBEnFCXLTL1T3GWElCNhTXmYD6FSuy93uaelp9q1intigxiyeTJLGBhsZtLFg5b344PIlM2Wr2cqbJtz-kuRaKipgk5xl2XDeeLh_TtgUlQ-K9hVK2kgLQuG3yF9_pW4IgzrDVouep9QpZ-TI2XhF9Dx2gn1zZztTYLvxVgW8X4BdNNTqwz466XuGtu4lJURvk2d4MWUfiSODWqZJty3dbYwdn-r_St50NAvxcfYAQk0nUBnDc45VWmtV9VkI9UzhP29UFtUkvXxuFfp_YeRfG8ycJXYZbVAZJfRPX2fuF60AWFGWoSnNxdbA%3D%3D,1.0,1.3,1.7,1.3,2.0,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=318&ao=1136043&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5c41b037&cb=1676371200486&jobListingId=1008299429477&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-5f3869f4025aa268-,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,"Roma, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=322&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c05b1b48&cb=1676371200487&jobListingId=1008464103966&cpc=9C4F014304452074&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-7b86dfb38d42fbe7--6NYlbfkN0CoiuFZJ_iyksRtVvGmm0cIScaeEE2sY4SARybrMmWdMx0S4yjKyX4gEb8uSQcfTXg35EMna4idfzPSIuODlcoKwJnDwho6DYX4bUN4aS1VzvqjokmrX2XO6bANFbv8VbnlQZsPYNHwpEtsx0iGlwzIgsIEds6tdkHVEhTkrNbKF9nleL6dsvAdVHHvT_8GThxBadjeMOMZzfZJ0h0ViippVgyh7Pe6LElsglzAJ_0LaDJ1EDQ0YFqA3zLLLND8_0ToqAu8o0DaOfCiMj_cwFGQtTnqQAndDxavnm4jcCurntBJYz6TvRoKa2PLyMDqYy3QnKVGzzA-0JQG5VFbYOZTgeOUfVLfsmOB8jTu4xISUlvJrLHTw2Qif5dmC3nwT4z04jHsbp1hcehilwUe9jwv5lKocu6CD18m03OqpmG-Punea_sapo9y1KyIwcmEn8rVV7MPLmBdE7OE2QQ3w-xE91FS-dkRnaGM59CfJHmXXnG2YtnBcUAY_0yjOxyJMPVLxEMpQRPMHmGPcEYIiulUAsN1YiWwqY-tPTmX2oS5uHQhVjS328J7,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,"Casamarciano, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=323&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f8d82110&cb=1676371200487&jobListingId=1007699176494&cpc=2F9DD8B511C89582&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-d004111df2b4e3bb--6NYlbfkN0A4UClgYuzC_chnHM-MF2gGlZpw1dmb9JSuilyi8ixB18PhVE2tTYA6K61Th8rMt5rSKwlhJb4_S8MgvL5qhquAi7yAW0hzQDBwMLJA9LOk1cjYjT6wCryCdTgNJvWMNorif-O1x1mlC-0CIKUgJKnI8uv9gmQm-DSTazHeoTD4ewZWoqMRZ0_4aNwEejDKyB4IT-fQGV1aTXYtlwDARIa3tKVCvqW5iSr9o-27zyXv2gH3ZoBxyiSfFFMET5H3gLqhXGZr1XTIJQcmNXy8wuxf-MujNanXAzCMY6WPBlZo7QAJ33PH82h-vFbQpQqMEsEQclNwER7juXpKTDFoYAW9_0kvcNsXU7b1FFl-LEJosIB72ZsxWeG2jaAlDNjukvIfQSFCcI9ouIIWO4xI3IeznQv8HqAyK2ZugD46xCw0xOu1TF-_XFlWq-iJJ3drD_ycjr9RWEib8PvdH3CmntsIvHSuazyR-ypaIlCTGffUPYEPgBqSDpyG4VzkJloeKFiI-_5FGvvI3UdtJovtw83hpSTRUU3Ok_yx5-Alz7pOFI2RTKiQ8oJ77DVB1jNFFXTshgUzMvKH5w%3D%3D,4.6,4.4,4.7,4.7,4.9,"Milano, Italia",Da 1 a 50 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2013.0,Soluzioni software e reti aziendali,IT (Information Technology),Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=324&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_87b5a0a7&cb=1676371200487&jobListingId=1007698994395&cpc=DE56C24FF6DEC286&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-6c6ba3c3262f458f--6NYlbfkN0A4UClgYuzC_chnHM-MF2gGlZpw1dmb9JSuilyi8ixB18PhVE2tTYA60SodVQ5mPollb6bomJ9tVIeZvSWsv8NmKuuhp8y9wizYi117bTC5KvoDZWmDYyRPOTpc3rGmBdTb2Xg4NY_y_yHTLHktJbu2UDvTF-S0gn5DmouHwJb6V_H7JY1uWyTtcZnoGddJtQ9DWyh15ydrP0mqghWQFLitaJuWxZL1L4VRcCEVJUTLixDf25gkj7Tgi3R4-H9GoNhPT7llfcfu7j4JXV4XYS9OAfwC0bWFBMDAZRBFrCWzIL9XOnUgGiRjcetBrOcZmgSwmDDgSIj74DpWTVapbeIq9cZ5XJTJ3Yl1frGN7cg7_UHqmwV3w7Wea7gPeTntmY3YMQkSffw7LZ-fuBIfFvGVqnY_La1MrlrXq1szszLz_WGUMYm4ttNLb1bUWz15AuxIqnqSz_ukppsOq0Tf5kj2BKSCqWBhqgnFjyiYnAh2D-PnsaRwacnb0RaB-TN5QK81uYdvbcE1Pg4cRoCI70VCBe4tHAz53Y36loOKajt6QINdOdyKlmLfcgQMeiC6JxTEgtoALEQa2uP5FstwQNNk,4.6,4.4,4.7,4.7,4.9,"Milano, Italia",Da 1 a 50 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2013.0,Soluzioni software e reti aziendali,IT (Information Technology),Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=325&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7d882f22&cb=1676371200487&jobListingId=1008455295825&cpc=C3517E2410EFB392&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-426a28666c1ecc7a--6NYlbfkN0BnrGlSDnen0QF3oGdbTpIwpSTLOTcqkZZKInyhNwmcgRgKoaoztMcZg4wOo4tMM48xxQ4-E3QQ-x_BB9b7-NgfU5aJUjAl-hprRpIc3p2ZntNTHb0jMc_ySqPpB35ofu_qLxtKsR7CEDSMXY64-9TAzFEY43kOt19lDq3g--PjDW3t9E2zYM1DwRBvpjA6lRFCnHHItWzlCsjU_oyJOZLeb5j6QsFMzsesZ1jqSnvKzd1RHoek0Qndl0HDGA3sInPGvFhl8cPXOoObPw07A1HLim4fPolNhvAvOY-jaFcdnR3o-yNT9k3MoylnqzR0NxH_YraT4IyFGototeSv1z34o70qSy1hFEY7-zViN7KDmiaCVYtUfQrXTTVlTtQnolmtf8JvTXM8Ubp8gE36QgGbFKS_yIGqKk_mr1I0wsuTyDoH7dC8ehvY4LAAzmKQfbmnc8tX66f_8MY-XIvMi5N6Pas9wQ5O7kBeaFWzTw4FJ8R1yXA0Egj_BhZ1sRF5X4FrwQ3764EJSRAOzb71TymBGx6d3i-QJy1NlFXK25-DAlg4-X3HUffiksAuLPKBGR0dpjbQbi7Y2cwf8USqr9hTFqyXu9ChctcRDrT0te1g-xeAI_g4-6iqNi3l931TFRI%3D,4.0,4.1,4.2,4.3,4.5,"Milano, Italia",Da 5.001 a 10.000 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=327&ao=1110586&s=58&guid=000001864f82886386d76659c363183a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_804e94c0&cb=1676371200487&jobListingId=1008425589518&cpc=F5E96E35A1725171&jrtk=3-0-1gp7o5247kuha801-1gp7o524pgsoi800-fd06880acae4e78b--6NYlbfkN0B5EvY6FOIMvaXGIogkbeDOsazeaKm-zVcQ8QfmwJm_jH2K6S3nMv4FmUruCOyMx-vV9Wrz_7_XX5Iq4CQzE58nfhA5HvzxnR381pSOiG4N56pJzh4ootsxI9-cto9CszE1aYemCjJt7tGlacFr1WA7KN2PulO70DnM19ONk3xGPg-ANuBEDs31oKiF0FskfDM8lHJh60EDFw_z9KIKTeIBRkW-LLRcf56UFUtQj_0Xd9-rHtiO_bwnRsHC6xZi5SZLGZexjj5Ba01BBU7AI-302mxsj-O-71n-6LTBCsR4Qi_GIB1KFLCjgLMOP61QZSy7kD0XtqG_eWz_0jGb1ZY2RuQOFANaHj3CExoH31JDTL2NlqiUrrtI7_Kdxl2XRauToGsaJzsFnZO8P1AJBYrGUBaaM5y7446dYjOOsGPFs1Nds4TyYp6NbJauCUn46qKd5XaD9l3eBq4wTy-7fl_zk6nqqThlKwdueR4jDbRNyAxGBtigb28VgQIz7PhEklKx6oVbriqIPYcIPZputPiKIiNLfCnoChw1uZ3uROdMZjtyuvf0_VZXuHBztBhpPoVVtS4o7KSTaQ%3D%3D,1.0,1.3,1.7,1.3,2.0,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
