company,job_title,location,company_rating,job_age,job_link,run_date
Openjobmetis S.p.A.,,Rende,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=323&ao=1110586&s=58&guid=0000018659c0b5e29a8513ac3ee787c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_68660a57&cb=1676543047372&jobListingId=1008438472243&cpc=F41FEAB56D215062&jrtk=3-0-1gpcs1dg2ma6e801-1gpcs1dgkgrhn800-8f32d8e61a9a557b--6NYlbfkN0D0ZpgG2Ztgw972l4o0KTNjSqp6NtssXqHDBy1LpEI06wr0EZA99KPupPRC8Mi5eF5HFDFwE5BJF-ID5eT_qMkueCGsvlCwXtZaPJDInkM2TOu7qHUP4EhknGVdefH5a8JbFgOj2mz5ITs5CClY5HhFK5eQEndh4UBw27f-ME0WUzzYQsqHma8Icet4Z64qotxMqAtfVCZTF126l_PxmGkTXujWfomvk0bWvM-Xy__WUjNwC4jG4ZYLYXNzpTKdvD-Kz_btCHo2WDRlJXx9YyheDa4ptmDWoTXgP3SljuLyCvAUZeW8vKvxhB48M7Ljdf6DPrY0exxd70mQoBRWW1X1Sr4FC4Lr9C8jCaQTsxhRRLuE6Zi9gG72huWMJSU_1xwXZTEYFOWV2ORfAvWMnksFhBMD0GDu_C4CJhMbA7T97JvDErDCNjRq1p9D5bDab8KbXAPeusXmWdZPXhV9VQ9fiHQRZD4iBINJueS3MCe6-8T0Fcv4DJ6mwM_bjUPO_zdzFVM6oGj9fwXgJTEEtIy661Rg-Oi7g2P_bhQohz4L34SuiCgqWhzuDu3Ht62e6vivEnFXo3Iny2aw0Q4CaV4MGg5eIcFqsj7u2tT32lWk1TzS5Z5IfLQL,2023-02-16
MACMARK,Operatore di Call Centre,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=324&ao=1110586&s=58&guid=0000018659c0b5e29a8513ac3ee787c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2467d43c&cb=1676543047372&jobListingId=1008385425975&cpc=C4A69CCDBB3B9599&jrtk=3-0-1gpcs1dg2ma6e801-1gpcs1dgkgrhn800-4fdd18d984f72e6e--6NYlbfkN0BKG0r_cFDl_PDPBx1QsMIMe7POWpFXZuQ4e3nl9y3kgVWPyTpiU0xyEgyVAk-5tOeDcvAHpqtcEridUhuNmCrDotGBqfDiS_1RHA4sQCriuMtQ3eVL1GkK2A_JQVCYquOGr2fYL1XnTIhsftORR8nkq8pk8EILkRdaUulLG_hxbB7f9QiH4d9VJXKnr0vJKFe3dZE_60LIelK1kHevAbSdiK304FRDQurdE4k84-5J__WL6kBv7hHicYoTZ5QLUZAXCAK_QylP4BMb7laxgps5bkLZkNuT4Rmy8Tf6MkIp0YhB26CdvVWAgB3uS4WUvVl8dJPvU4Lus7SvO29KccqFq3q-GMhUBhxEmytKQUCNESRTOUmCtvwK_NYstHrCsNRhBGIeRW5Wods6vcr_Y5Nq_-NUAvkBuGyaK3tZOW3leKhy0ptLI083lG7ToAErIUT6oJfzyV2jjG6QHe8NZ6EfUPaaBZpyfnKDv7hMy6G62R_318Q0M_yMGilzp16NpexnlgsMpj9YhTvEOFEE6U60iwL2DW8fT9OIvRxV8q2k_ZL5_3hzDrNEez4_6SyxVOHbAYcZ6Zp7cmKxZ6xu-mhHtRhphOO2oAypxUvfz5ZUsBgW2usftyrJyxRSvoUeK74%3D,2023-02-16
ARCURI SERVICE S.R.L.,Receptionist,Lamezia Terme,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=325&ao=1136043&s=58&guid=0000018659c0b5e29a8513ac3ee787c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ab6d0832&cb=1676543047372&jobListingId=1008289296196&jrtk=3-0-1gpcs1dg2ma6e801-1gpcs1dgkgrhn800-700ad55d5fca3473-,2023-02-16
CLAYTON ITALIA,Assistente Addetto Alle Vendite,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">2.7<i class=""css-0 e1cjmv6j0""></i></span>",5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=326&ao=1136043&s=58&guid=0000018659c0b5e29a8513ac3ee787c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_468a9d3a&cb=1676543047372&jobListingId=1008464123753&jrtk=3-0-1gpcs1dg2ma6e801-1gpcs1dgkgrhn800-a6ea2f2f947b7e61-,2023-02-16
Fly-Rec,Credit Manager,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=327&ao=1110586&s=58&guid=0000018659c0b5e29a8513ac3ee787c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a8a7b35a&cb=1676543047372&jobListingId=1007647363297&cpc=F41FEAB56D215062&jrtk=3-0-1gpcs1dg2ma6e801-1gpcs1dgkgrhn800-50c4f31568e5f941--6NYlbfkN0B_htVgP8T6T5xrlNlj5DRhFt-qhJ8aMcnBA9cIkq736yoMTnX6gwPF8RXpm76jnoYHTX8hNr3IvaCxaXn3ItFs4ZKyQ6NDW4s0epeeweQT6AIlm9IkhnEvpSLpGhCVZpNLlNcKoYosQ5QWPg758FvtE2EN1aDk5r1RLt16YY-MSukcLLQ9hQGDRkhFM27fju10sNSD-8KR-1Uvq2hfIMPukfEMyb5v-s9sXPv3IluOpETcYS2AnAD9csZWZVqdre_5QUGAKvcLP1Bwg3MI4dS0XXzWgbLhSq7k6dKl_LhbOUCvKD6PjSewA4g9Eg1hKbDXJM3IP6dbIWIaI59v039-xG6GDXoYSxRb_tOEwKvJTv0yoTikHriQjUf2j_NUQ94jQzta48e5uSU60MDaap3nX7UJQ2iWkWa7EttLykD0v75Hg2rAAKaU6sRGInuFU58Jzze2Gv4zOtiC9mGRzVDCT3oyMEhFIIthPhyQxgWLvtnEuH5u6GSy3Le7PXDKW58pLggwJVuDIG3JfE2NapTXgr7vB74lFvITrxTEQE68hM0CA1yMYuHp,2023-02-16
Planet Ferraro,Addetto Alle Vendite,Cosenza,,20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=328&ao=1136043&s=58&guid=0000018659c0b5e29a8513ac3ee787c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1384390a&cb=1676543047372&jobListingId=1008431028117&jrtk=3-0-1gpcs1dg2ma6e801-1gpcs1dgkgrhn800-dc19f79d8f9b56ec-,2023-02-16
laBconsulenze,,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=329&ao=1136043&s=58&guid=0000018659c0b5e29a8513ac3ee787c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_51d79202&cb=1676543047372&jobListingId=1008262881682&jrtk=3-0-1gpcs1dg2ma6e801-1gpcs1dgkgrhn800-ff45ea3bd9e5aec7-,2023-02-16
hs group,Rappresentante Commerciale,Cosenza,,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=330&ao=1110586&s=58&guid=0000018659c0b5e29a8513ac3ee787c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0302ba44&cb=1676543047373&jobListingId=1008454437313&cpc=334ABAF5D42DC775&jrtk=3-0-1gpcs1dg2ma6e801-1gpcs1dgkgrhn800-4a6fc41be14f8fec--6NYlbfkN0DmtQ7v5PvX8EuX_g_9E6CnM5g96jG7HWyuwMw0llX4ViOKU-zE2sHe8w2xwrwy6UBN2l9f2rzWJi26uqLm18QgV_e-45St5DMpCADI_6gSaERGwJI1aM2K3eKh6iUftHe8HCUHOn9ACDdmLcFtDLC1-p6MCKLMqGGSfPf3MBuJQGZjWg_JVjKhMNXa15pBjKfaxzkTJCcKCEGMm4p9HZ9x3GTr_LQKCiywRJl7rNbNexQKla7F9kCPKBoC3xrW0_OHQ31-rUvIgxQgOczyJRwghd1EOOj8RypTCoHuST-Z8wLuAyMQrUn7bDnYKP_LOQPCl9fbBSukhB_tQl3IwwHSue3PNLFS7e2AsmTLQlnq656QZaY135pBUn_WXjgC30tLLrKI2YIwwaeZ2f8GD5S-02Kdnlk952HEMgMGti7y6NBrPzGrdC5L1BlgA5TYe3bWfoYEOKuXcpsi0ivGJm1mmt3MEkqy3sDX31UxZT1VenW8SMxVaDpA2wnSIuJsp_GKSXGUa-_3thUfXkAuQ-74jLo7XhmePqhYBAbCmSiGY30wh8APESnSQEGhcQODJQA%3D,2023-02-16
UPMC,Infermiere,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.3<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=401&ao=1110586&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9c77fab2&cb=1676543056468&jobListingId=1008404764588&cpc=1FDE87803EF93CD3&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-d57adff3c6ba888c--6NYlbfkN0BZstVL3SHRDEX7E9ZMNUdtUH7GbTWkwqii6p0zZOnTeuTMM80GoIe1VMlFblsGp_ZzryI4mV4n9R4RAWSftyJjPQDlsFR-vRJEPmAm_mc95HecU0utpgSDGNqVk6wnzENnSkx9u2PNp_dWOJsKiwTqw0B1Ca1Ew1GBlMklzuSya4oeEZ18LUypiyIP1UHBjC15plqKm_FQZ_fOtrF5utC2P2N9Snz6jJta_rKmCfrCbP7Fs0Whs9OQBUd3HJua4Oo3TLPxKobHydiJHABlennQyUWKGfrR0XLw-FdrvW0k78EA1DKD7SwJHVHxtOSQN8-OnVk3uKC12TjzNgxt-vNIRZDqXp5fntNzNldXazlsr9n8vVoXO2XqrazOMd20KBY13ivA5_F_1r1da06hHNnLr2wTSMSFpHhemZPhbGNl6M4cjbUWdE50frjJjgHenw8GvTQjq1xn8ZRTMYWpq8pqQGc1cZoLRevyJomtEgNJnrgnJmCNDQdfvclVUyA173BIL_sQrPLd_X1YjthJGa9wn4QcjsmXOlsaQZAvD0Z7s4Ucm8Xogn1iyLf6awNBYFMIv7mSem3BUg1DIzpNDMzu-sBMvBI49D_NHmecue63AbxsIb6JheXgkNL7_aMH-1w9zzYrl2jxKw%3D%3D,2023-02-16
Fly-Rec,Operatore,Rende,,10 g,https://www.glassdoor.it/partner/jobListing.htm?pos=402&ao=1110586&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fb9dbe56&cb=1676543056468&jobListingId=1008453848680&cpc=F4EED0218A761C36&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-96b2db26e2503c93--6NYlbfkN0B_htVgP8T6T5xrlNlj5DRhFt-qhJ8aMcnBA9cIkq736_AIJJc59RBcMMa7BKDXN0h5xnIvVSrLP3p3zSQMAsCGA8qg5PfK5xIyNGVZYjdUpCv8_0NUoIZ7xErYP2evvulc69dXOrWq94g9_YGSzsD0JbDvRYpKbQOypZD1wjmGJ_E5bbUS8lr8-ZFHRg99QbQivZ-beOUzNcS8fqgyNQPpCOvlpT7TZuRgWRtnzGvMn1mrrcubc_EYtdjJCugcxKdA1VZhso1Rv4VOzis1VYYJ1qCCh0y6XZvOu2lkr7XB-5eWJPGt3Hc7eEiYtuXawssY9nWLe-VOJLEU4vNeM8T6BbTJ31H5NUVFvyx1ciCyCdtxYqjn5HwT2olSNE_m2cYZMmYP4Zvffi9f74Nl0wnurIv30HvuYjty1nNz3EOVGbsX-J_d2_dpFYPx7p6nWZlM_X9cGmSJSHcVNshFd-11KxQuRtwuTn4wRQNNmiObFDBPPRWLBMjglemuPYYgQDZdOxk8959TRHwZ50vmbXnkVJZY9wE8_EIFKeEX9LphQzGiXKE0puYr9y_Eex4jcePe_frpMtxlNg%3D%3D,2023-02-16
Recon Credit Care srl,Addetto Recupero Crediti,Rende,,1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=403&ao=1110586&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b7a03ec1&cb=1676543056469&jobListingId=1008470971725&cpc=654405A9B1E0A9F5&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-73cb04dd05a389f7--6NYlbfkN0DgwEayY7gBlTEoift49QKZJHNZZSs-k5rZxuHpXOb4zH2o0BgnkPDLHk3M76Gp12JqdpwGgMB4x4XBvIyOjoepslWIMeEamZ6gvA_taVbegatbNh7QAfKn9DVurgjb8VV4oHsgJZfm8i_9_MqqXxGrl_UnPdPxYTFQPn1-P-2vhV0zv2_YBVM4BFvyDqH79-T6KrPyb85OJJzLkfz8TpHjOqnC3ZciKjEvj_TC1PCQwe8L7ZX3S17rYB-ul90Pr2bNCQuwMM9g8iFqZFKVWOhH5YKuDnwwYZDQZZzWRRLgW6IXX3uDRYSpbxTmHJ1QTHcjYtFlbf7qynVBXTfEdRQzKnNMUxmyxLQ2obd5OPokMaIwiR4sNCHpmpP-qiEett9X6DRuDT7ZkG7lVxkr_R9RsoAsLPkCCQsdzO2O_QlEtkndje5ZukExpI5PoNNGDFtUoEslXg7MLgL6hGtPt7AU8QZvhFCr8HH_GL8zdN1ZirERDQiKEkM6tniQICvdN4PZrcEdJkmKl5ytKnQlaT-FF722KqNGQ0SMHo6PID0lKIx_8SzMjUqC8hB17WsFdsA%3D,2023-02-16
MAX&Co.,Addetto Alle Vendite,Rende,,29 g,https://www.glassdoor.it/partner/jobListing.htm?pos=404&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_48731612&cb=1676543056468&jobListingId=1008412111021&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-c54d62a8e7e47792-,2023-02-16
Poltronesofa,,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.4<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=405&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&cs=1_a30f6bdb&cb=1676543056469&jobListingId=1008136230150&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-85fb8f509778ffa6-,2023-02-16
Starep Snc,Cameriere,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=406&ao=1110586&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_20455465&cb=1676543056469&jobListingId=1007941703077&cpc=451933188B21919D&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-b9d11331f10c7a71--6NYlbfkN0CktRrS_0E71NY8wMj6SXA04uhoIcjBnnAaNmBq9OwPSPqk7JpEhJh8OWEEk4Oa5ZRmoX8fhvRFDkklTDh7tY2Xr2W6VWDdngXGviqz95hd9CGhnCJva2W2xe1dtCxqujsb07xJbm3CCzQ5aOh5tRlOF6ippZG4kZRpj4-w86K6E3_Zw-HWiuWgt38mYiGX2n2Epn3mUTtY0Pv7PzwtQlsuFi7YuaYeCNwEQN9QSNWB2Enb9LesAVmxTgnXsEcf5S9MueoNCCI7DMmimtgFfozDxilaKg1BwW7ZaASYW_PvDEYob0tljlEew_QAInDQgO2cH2sEmnD8q48QBNkT_mq2Y22DCk-c8Zhl-onZwvZQvZp6-QnLnD3GXqm8VozzLwbnz5Z5C_LhSvnHY8HVzgh8X9C440Z694KVKDadPmxXaUGmDgED3gx3_y46c7IaVOnoJ5-Yf1ZiVwKJkIk1PQ0YLcAUlUDm2q1iN2VK5gst3KDTG1obyPnCbJuchs9560wNVUThRVrJKUIId9eticX8nAZyPQimMa2YzRsJ4u8PCVZTSpgxFIDQJmTokUg_CRo%3D,2023-02-16
Projectlife Calabria,Contabile,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">4<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=407&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&cs=1_413deb1a&cb=1676543056469&jobListingId=1006712249948&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-fd48e5c3a891c82a-,2023-02-16
Iliad Italia S.p.A.,Store Manager,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=408&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f243fb17&cb=1676543056469&jobListingId=1008438471229&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-be41525fb48cb338-,2023-02-16
Iliad Italia S.p.A.,Consulente,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=409&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6725ee2b&cb=1676543056469&jobListingId=1008438471241&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-4dc8c9af3cb3e956-,2023-02-16
Pixeltek s.r.l.,Sviluppatore,Cosenza,,14 g,https://www.glassdoor.it/partner/jobListing.htm?pos=410&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_48506064&cb=1676543056469&jobListingId=1008443708194&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-744a18bcf0996fac-,2023-02-16
Healthware Group,Data Scientist Intern,Rende,"<span class=""css-2lqh28 e1cjmv6j1"">4.7<i class=""css-0 e1cjmv6j0""></i></span>",19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=411&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2f877240&cb=1676543056469&jobListingId=1008433694770&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-58e11696b1e46f54-,2023-02-16
GEA LINE SRLS,Operatore,Cosenza,,21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=412&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_905b4a1d&cb=1676543056469&jobListingId=1008430276186&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-a365de1fbb8e8827-,2023-02-16
SURGELO' S.R.L.,Rappresentante Commerciale,Cosenza,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=413&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_30aaa98c&cb=1676543056469&jobListingId=1008474129716&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-88d5e78b3e0a4925-,2023-02-16
Studio Commerciale Francesco Sbano,Archivista,Paola,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=414&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_17547aad&cb=1676543056469&jobListingId=1008331453339&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-f6da4a78177877b6-,2023-02-16
DOLCE E BIZZARRO,Addetto Alle Vendite,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=415&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a5a35907&cb=1676543056469&jobListingId=1008399486028&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-ab82309517d5ee6d-,2023-02-16
Fercam S.p.A.,Impiegato Ufficio Logistica,Rende,"<span class=""css-2lqh28 e1cjmv6j1"">3.4<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=416&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&cs=1_75fb4fa4&cb=1676543056469&jobListingId=1007522721480&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-ff0d6f24f69417d7-,2023-02-16
Fratelli La Bufala,Addetto Alle Vendite,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=417&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0d57dacd&cb=1676543056470&jobListingId=1008373351588&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-6ab82fa71bdecf94-,2023-02-16
Openjobmetis S.p.A.,Impiegato,Lamezia Terme,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=418&ao=1110586&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_840bd5aa&cb=1676543056470&jobListingId=1008302320581&cpc=F41FEAB56D215062&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-043c1b4d8b8a202d--6NYlbfkN0D0ZpgG2Ztgw972l4o0KTNjSqp6NtssXqHDBy1LpEI06wr0EZA99KPupPRC8Mi5eF6Ab_ps_aq7StZJpb-DjxlWM5x7A9RNDta_AbNKFFspMBXhGK2crteQ0AhGYuiZ4AedXTJ9n4I29Q0bP9zOupun55crW076goj9RD7xYFEtgP-L4Klj0biAszflW93gTpCxe231-Db82uMRg6wXQb2vysm-hpNetmAMfAPs2c_zyzyEYe4YAdxAZzmbBDLdUstaO7X0q3XFBqyKsC031SyPYUo_WnwLVOvK81mFTo8Dg_2mkYgM_QoN1oMeh486RDaMyVyQg44kYKasCbj6UIVRP8UaEqLjgWKpBStJgmlRuHSj1uqMCcIqBpze3hwa8BeUPcKRY8W3bYJjyYDQpR2PU_xvWdg7YU4CS_tf51xLjsvfbhExukv0OLlO-bYzPjWhux7pA2IXSsLUVlgUEk_4XZte35qZHr5yhiuZwr6rSUeexvYiJyIelCiQ6Ah26fVA-nsfilUO6zEIuqTHhIxMfUCIEbK02CDcMi-7VosSw4Y-8UulzN6GNgnp8fuDbabt43-Q6pbpGaS5sUvExIVSH7n6GcIvQN7nEyL97TcBsg%3D%3D,2023-02-16
DOLCE E BIZZARRO,Magazziniere,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=419&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_977c3cda&cb=1676543056470&jobListingId=1008399467563&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-e28ce4dd720c526e-,2023-02-16
CF SISTEL,Tecnico Delle Telecomunicazioni,Cosenza,,25 g,https://www.glassdoor.it/partner/jobListing.htm?pos=420&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9d72db3f&cb=1676543056470&jobListingId=1008421438408&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-e0815399a23d07d1-,2023-02-16
InnovAsset Srls,Operatore,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=421&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a9a8306b&cb=1676543056470&jobListingId=1008241581558&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-ba540a437e318753-,2023-02-16
INCRESO SRL,Informatico Supporto Tecnico,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=422&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6bbe1ce2&cb=1676543056470&jobListingId=1008296467225&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-b1626ed332521232-,2023-02-16
Vf Capital,Addetto Alle Pulizie,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=423&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2cbfd154&cb=1676543056470&jobListingId=1008331323857&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-2e657cb580e99ed7-,2023-02-16
ManpowerGroup,Operatore,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.9<i class=""css-0 e1cjmv6j0""></i></span>",1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=424&ao=1110586&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&cs=1_6f2ff340&cb=1676543056470&jobListingId=1008473449285&cpc=F41FEAB56D215062&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-9af0148e52e016af--6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4Ffi0m72ebQAf009AvKmzcbfAljalDh2Vd4S0vcZoUkTNiydJmhn06SQQ59d4mjLKOpKNBZL7WryPvMuAo5a7F9ioyDHuzCM4_IsP5AYlvkFMuiB_aXw3KKGzg_QZvwOJroJFgQn7Nohfam7eqLVDUpEN2nYG1rdEk9SlLo1DR-WJskLV-_QpXyoZ5kZ37K2cvvGl5v_7AMpxzPPNcRI2s9pqtbXlZggA8WNcuXUGL7YG3-Uotf7ZLXUaVY7nfclJaU9A3xtp0nkenE8D-_v_ff7p1BxMiOCcULpv0vgoB_c8W8P0nTpE0wyZ6opl1pcUjqfFBkfYxrmxopJA6s26yWiHpYrSzqqTg4GMPAuksOf27f-sy0Epg2JHKhOqpwA6FCFsqoZJCJhBKAUp4RM6J8KVg6c-0pfhCd1hVE2xYQvlaQX6D7lTOI4EMsND1ySVK3p5zz4fwz765cVdrVSUSByfjnO4XjDitA_AX3JQ4U91TW1oBVhdmiTZq1YzTTk7yCmvu2IMKfgnxFUQPWYakACjyqVDYX32iTjjvcucPmCdf8hBXSubZ50JhW6V9vpxmgZ0TAP1ifn-djyizEpgQ24FJbfJSRB2DNzaLCwjZpWwZuRdrY358eU%3D,2023-02-16
Euroform RFS,Assistente Sociale,Rende,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=425&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&cs=1_61591a50&cb=1676543056470&jobListingId=1008373252618&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-a84ecd414c52e83c-,2023-02-16
Servizinnova,Archivista,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=426&ao=1136043&s=58&guid=0000018659c0d95a98af41af9be7f7cd&src=GD_JOB_AD&t=SR&vt=w&cs=1_ad96b0c8&cb=1676543056470&jobListingId=1006518979938&jrtk=3-0-1gpcs1mbrihmr801-1gpcs1mcbi7ns800-7835e118cdc3fcfc-,2023-02-16
