company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Riservato,Graphic Designer,Italia,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=312&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6343972f&cb=1677590611901&jobListingId=1008484792675&cpc=CBEBA1A9D941894A&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-3be251df9b07c511--6NYlbfkN0BV7HaEge9KJRZeRwWE4g6mOeX0qi0OAgc2VsSzgoGsDXs_jXkJS09YruyVpDc4olA_81b1RpwAA9WM-vgtJS6A8Yvu8X1hpQw81IDX2ra9QDgdev8lZil-C1tOeh_uif32Fnqv5MKGEkuM1OK94lMU4jmFkBCJRYC7vEUUbbplAHkipVCaRYcfeK5a7U4Dg3WXhOH37f7d2mUPOHga4rzSNXUEG5-kDL_pDy5hhYpyU77B0XtRmTl9b5UIFjb2E_1EKhxofpMoKbXDRPpcPNMzjIxGvo5pqkMX9S1uh2FylKDenSbpJkN2Lt8RkfNT3HCs79M7dqm2eOQpeKkvRFLAecbQI0-SmcKc4WWutk4Z0koi1X0A99WlEw6OSYRXMNZaf2udN3-IUXcs5KIv9syPObcvziSVqRu9cz7N0oFcsZx66SKBgL9JrbG5Ugsf4K6vYnnqaqSGg05_e0PKxQwXmTxMXKHoFXcONC9-1pmhWbSqvueDKtUyD2vmLLgGU2ZMagzvun3TbXZOUsShNF7RtKgN7RpFN7mbQNbS96Di-gedIvJvY28ubI5ak4yGsaA%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
GIGROUP,Magazziniere,Italia,3.8,18 g,https://www.glassdoor.it/partner/jobListing.htm?pos=313&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&cs=1_f68aeead&cb=1677590611901&jobListingId=1008462216165&cpc=AF1E4A3695F490BE&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-bdbf92bc534d5290--6NYlbfkN0BgysnIr55e20vnvfGrU75tCLJ-2bjT-JRpm-kAsv4N0CpxGnc3UPbZUGYwL_nYMRbqcx84UDZ9W3DX4oSEMPweQ3wzwArABgT_rtagb1b2eH_yiY8oUVz-uiHxGW02Wh0jiOi7in6UOupk3cPMCnDwC1UZZ3dDIAupKVTbn6ELXdrPC_57CJu3uwAItCQVpkAeII29gL2wORrURfOHOKAKQb8LgdxfXrDTMSD0nO3InuRxZVjLSq_8QdCOVALXycRwzbH1JZBJtAwySx7Gwp46Hfir8Z1put4lvhiy8_WHOsoo8cFPjGp2oLR0VtmtrDNSWvQqm2cV_3QHeH3Bg29feksisfRIXKxHhFKTR1dSPqso0-z9CQTJpytoQTULnFnuVotzhWFHEkd2wHoUyeyaotezjZp38tVgPL9bkHk0jy6_0Svu1b6aq8Fj8zZpOcGTakROZNppMWl1_XZJjy6GkW3spmG8Sl_ZEE1vyOv4Ro_p0WHQfeqC1xpBN3OI9SlCouely4yA-h3piQiaHZC29ySS8_1EGPgek-Qi3RRydmb43u2S3Da0wdHxwC89h0WqnNkyIhk0Esaf5PoVJyh5v42MWdZdzP1PQSQAYC8ecZQkW-GuopPsFwBHTW81_fuJaejEXntv4AO_MKikcDEyOeUXT7Vrwo5x2pHMH3LxBIf6AAaIzHW4sH2_UdL2V3y2Mz27OSqdwBoX6RjcrIw6Ul_UQwhNmh34GRQgm9mqrvcIGRS9UjS0LG4YGNbb-Ddf8GXUIZmxOI4RVTACaPolXlAk0vCxGmSGgDUNMfetVksJA6UKWctX5pkFOX4ZzAghJaNHEy53yObQLVA-PrZrCw_7vEti4SBB9hesC_vQcIivQkUktzweMsp7NK8C04LyifPSl46gDXiHC59rA0ZDrcgpc-3tmz_PCIMLHwfHtQFWCfydsrwKcOUh_8msdm0hxW7SkYaO2p1rCqani8D5-aPziWhj56FfPV52SkHBhWgGjzyVW89qOn6DtlD1NUVIj23ekofRrG63x4lz0LQfucl_8VR5nnmgIcAznG7ghL4kReL4MOYwUeLBv0w2rSF4RiJzKYuFy3RLFU7Z9xobNnAr1PvVhDXyVKamq8OqdaeBoDxpMBi29By6w74aLDKMOrWwshHgtl8-kbiV5gJjYNP3_OnjJO7aALjDLw_AREJEcNjZFCp94CR5AbrlGHBZQkkVL0emifJPrg8_O3IWJd86b73mD8g%3D,3.3,3.4,3.7,3.4,3.5,"Milano, Italia",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 1 - $ 5 miliardi (USD),1998,Consulenza HR,Risorse umane e selezione del personale,2023-02-11
Locanda la Mandragola s.r.l.,Capo Cuoco,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=314&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_38c27a79&cb=1677590611901&jobListingId=1008371814241&cpc=EA8E16423DBF1421&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-cad4825178f4bbe6--6NYlbfkN0AL8tPthDwUtxQEv5GO0mjTPfJ1smrfzeAi6ee2OMSGfueRroMc1NEfMf6mX9tgcaH-YnjzQ4xmjDvY5GlBk_vWbdJo4S5VqxQSCkI9QSpZVal6uwEOIbIF9Md0_iiOdhLokovAqDcyCHv_6-FV4FPgd5dlQSKLqesYg3LylZp9kzRxpiTIIsR-Tli7uzQjOgB8s8rBSXm1Sdk2hIKiMBeJfmhTbjgy-jNWykj7ry9M_g1ZM8c_-iv8vODVWyuEI5w2yZ0DSIiFAsEKzRwZ53g5d3oovtpoc_1dFO935vjvlnjaXz93VYuln7yCVhmCW_mfXkrkFJsU1jJ7EiwBwml7K_KXE9wXEit2M_MXPKbG3tb2IT-GhU2N2pSCq_PgdnGH5y_Ozve65N-ZUalHQa59hq9POPcWhBCIjPFHOZGXBK3lrF1_Kq6VgtY88_HfHAI6v4rhHm5qFBAhfqpOdOd-33oAIE3zueI8t_amlF9oZZz6MAjdnI8XsaX98cFReA_dMMn0_F9QDZzJow7Itey3OelWblpaCPgYpsry32ocsPfxufcJCxGUHuHLFY6io5Y%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
FATTORIA MONTELLORI S.S.A.,Impiegato Ufficio Amministrativo,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=315&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6cfff597&cb=1677590611901&jobListingId=1008262680431&cpc=E773D000C9BC26FA&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-36e15246870a50c5--6NYlbfkN0BVZFqQTJMR_hSPgMv1JUSe6ypZBPKy1zFSvLqL8loCAbIK8eeDpcwDW-fTsRnqjq6w0qPYJVD7InzfX0sRXsEBVEIKarxHfW9IckY3PAto4i550wnIPZ7S1f2dhVLVd77z9HE4-kUMKl9cHwMU41f1rGfTeEDv-i9NJiL9Vm9F9jZyOCnfAuO1jFExDGYnfKIXUGgCFRHUoRmtR1Pg8C53meAna5HOphjbE0x366KCtQ5BNs85vD-hfDEEJH2C370Gyh1Wdytr4kltcCYdCkXlKp1Xt2-EbbAUhqD_iKNHk3LaDt9rKkrjrIkM3HN-X-Ydv13Iy-AB3TuCZ3gwoSWLidQ8ajLZ6Baz5JUPmc4sCoHWxYEbLirOm3SGLarftahUmghNdylyJ_A6mwTdamvOa4Ky3BA53ndS_MdIK91VyjkeVXW1xXIAa2qLooKurHsh4ugRQbJAZjA1nFd5MNe9YfOHlP4N6BICoBLu8JpjpP4ykYIZvIKztoXQT3HWwDkRa3Pa4KXiY1xOarXEsCYBxZuNRvPrX1ot_8qtAGW_WC7I0IxUdWrptsJ0JjbCTjRw1889ve_mepHPXQ2R0dwN,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
adecco,Tecnico Assistenza Helpdesk,Italia,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=316&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&cs=1_c6c6d5a1&cb=1677590611901&jobListingId=1008428778144&cpc=C5F9C09AE97B3D2F&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-45c7580204d15017--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK0Ai5t64DnzuEJ5ibQUF15xHdy0tYYdzkt2d4xvVoXx1F2LxAVXGb1cR2c767NTS11vlqwMEbpALBevTyVPJHmqDMEREZGC1sj6Z6OW9ZRTzOKQk6l5cVsthPmzrRTf1Qw7rBi5xzKVyDjSABr2oGYoWcRN3TEGcX4QVSgsgJzvu7OlMxLfFiMBiyy5MKRPiUuKxSPgtO5vly7rIAYlylQIaGUIJSp7zi7Dl2DPzvPubFvFu2PHi8dfDs8JvdDbGDVD1w9U4rHcJRlr4vTrFi3J2Clj50R5hc44AqjoiQcYf3xjX9tn3VgIRqzkWODWXdukqB8nHkeMZkJeb18AuUdNF4N82iFodPB0ghSnEGmtP6gPclmthKsWcAGdL-PXwMFOVEvzi_ZsiBT-LYRqkl7IZL81f7nUiuUVua-UwNzlXEsn-AkL7P7a19znf-0NUFt4uASwAJLFls-JI2N01YK1NAYIGkWU7tGHXQAs0cfSR6JA-cQqDJzxtKCHx-6w5DjQhwa_zzicKXO2j-m7eK4dU5Gf8Jkcu6aYQcYK36vcMkTX8VrncfwnXO_9_DrB14eq7ojTMOd5l3u6BRuV-Q7Bqx0sJIVl6HERhfqEh8JBBz7XQLqAoXAiideijP16HR-STnrO-uO7tN8Vxm77d9vxHtSx5jLpfgHQw1pj2mCQBSbArjowccLk-WSPen96cnHCHG9w4BaT-G4Ivx7pWTyxzd0oNPLMFk80gxCclTcc8U0H5fVwhMGuHX3pKP7Khj6dkCNp868BFzM7hC46bwjhdEqL_U5urc8GEiG1G3oImc9UwaNcNAIkknvbyofWxa,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
adecco,nan,Italia,3.7,8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=317&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&cs=1_fa968128&cb=1677590611901&jobListingId=1008481189891&cpc=C891152315FA1AD8&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-6ab0612fd952af54--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw4ZtrBZNFt2myMg7nYaeZZZmeJGemrOyHRlRb1D4Jw7bxIZwGsw9v9xnr2YZcFFJijJuGwdw2o70djtyHlX9p0Er2OgmtXwi_8hLYrGGoeSFsdeBHmaZsl4wQ1EVfb7c8T-tekKYd4bgkr2JaOOQK_LOE2w_qqBm_VVEmhG6OmpRB7M-2iV_ko6Aux2WsBT5DBJJh6nSMxJ4yb1_jlwT8gY91aUcdjtYWMYqRTBQlywrlII9pHB9CkttuH850qmJtU_kaNE9jEaIyWtvlMl6Dj_CLTpZYU_RuYZ7jgSisgUdYpX6pONtPlaxjLooimD5R9f-p6mtBaWmT7lcHwf-sMwNX3GheOS3TtjAF99bZYMU3IHSB2drPg3ifXt4rXRHwHSoNzxR2Lng9yLyp2F5yr2q74zfrO1-P0DL907zsGQe9VvVm1uHIsMChvAb6TIwZDuwbIJRYhZfI3Ons-0a-jGzGjqpBkcrTgI50Cv3KJF-9gaCUANwx_tyJNEFFEwm9rybaIhZM11xj7UZIzC2Pb5E5zv5TzXHhqwERltUFVnptxtTXL-QfN9F_sP-06wkLDkoZYmluAFaw73zgx30lvyYrVNJGl6ccLiw2JdvBnrxzZT99qvamm9Frm5mPBlI37XuRAyyljbuRsOYjuHko06Z1q5FxSPe1qoCAZDb3Z2uSmbpywHt7CX5I_Vb9QWSeTiPt6L_FCcVsFaYsrTjHr-vVOOT_UzXQAqb0ghXdF8lMp9CARg2JVC5xCoTJiqt7gV2jVYqIz7WubzVSJF2v-CjaXmte0j1Rfi1klZtADVs2cC6rSlQUyS,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
studio manetti consulting,Commercialista,Italia,,21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=318&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_25134d5a&cb=1677590611901&jobListingId=1008454683415&cpc=878687325D2A5CC7&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-e0bface7a4ce09d5--6NYlbfkN0DQusUn7OTN5UquPHf9s1T6w4Cym81G9sLLE-5OMvzuZGn-Fwj_bCVoFHv0VopvFDcIPQM19HpX7e8b98jOrz4RzfoyjYJ3gKxl2LeoiUTl-0pdaVf1QJbmbmGWyX4Lw64RZu0XowdTChYGEnN22VE-HMtZGpN4dii7F8ZfeUocE5xzrGaoqQbuBq7e3I5ZYcCEHS85ZmUFNjcSoqH7F2yCJJDoZJK3qm8D1XrD1hWMGdxUmE5Q3v8p5aXDHrWxO9Oox6PVjSvlnjP-DngM6fI1mL6DCX6GLZTZnlHpCwN6smD3jQSsM5L6IPEPvScVWJ4ZX5UyEXkV4jIeJM77keE2pLejEjAEqooqr9fHSa4EEVvnkgKK9XdDkhc0HzeamHAmbcCHJuWdpT5xtb6-9T0xsfedLojS19s4zPbX7OlbmHklnIDfMa3XLmWcDqAjsZe5lBeCLKeicKV6X6L2qwotKRrUobVXhyfrxucZHi5f2fSEZaQA0YJ1vxng7vHv_M8j64Ily0Nioej_M7YBGvqSVfVFPI8FCTVxWp9NwnhyT5trQwP_yWLB8Td7VJH_w2UG_8Vlj19w6w%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Modagarden s.r.l,Giardiniere,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=319&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7661b55a&cb=1677590611902&jobListingId=1007719856847&cpc=C3517E2410EFB392&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-9cec539477ff9206--6NYlbfkN0BmMSefycYt8PtOxT6Vrfc0N1DyqRVc5QQfv6LfS-dIdkJn4ZQaqwCxzhducVEYeu8GK_oI0ur2qtX5plcD8KNPjUqaxKqEIS6T-9iuztMDtxQP8ReF8V0B5E7cGUX0PtWeuvugVXNI32wNfpLAGJneyYWUy2RwX9pC5f62v3aLM7nYjlNgvEtY3KOnf7yQGwFV03fOXEt_dxQYDFCpvjLsCtYaWw21_061jt91vpQcya-xj56LL-BpeRpiupitPR5RGvbcvt8UlHxtItKdmd2_H3Y9o1fdqgNXpyz5Gtk3Cl_iO0_Pq1FM3oGNaPX6prvsmARxhwKPRziybvWNvbNxGiukAtqbLeSbt4hMOZncgCzNLSTc9rZayvlUhWHI_dgEUJRUVR64_X7VTVf_ywYA4Sdd3ArcVhJIuvPMqhW3H3zSY6MpJlMS3HYzoa9QbFqeS08hC8y_hCHOPF9Ery0onEAlnmV8dlhafog-qxYMpHFDF1XVZhwsyo4d79GXzR7tNUa1p-zUt__iNPSnMpTgFk_TD0D2BPUCePcAU9pHRWYNLuEji4dn,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
BAR LA CISTERNA,Barista,Italia,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=320&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_048ecb72&cb=1677590611902&jobListingId=1008491347945&cpc=7E69D0A57279CD4B&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-5e355219da6323bb--6NYlbfkN0CdmDWoGmRuq3JvCYptTueeeTW3xLMJJPsWsT3qitrYfLJ_JfwrsPNuoUNm6U3Z6hloEeq91-poPHtM1OXhElsWZjx4eOGF85Mg-cWgqwAQHdCw5XWY9IPlg4bQ3Jp0I3NZ3Y-3KEeE6r93zSd33Ef8q8F8CWWQaa2lR_Ew1cHbJg3OhgQxuVcfMwilEnCNKMjT3pbST3hsCazPSp_kkUYGq_FeQ3haWSfcbiu32NMKsuqj_WiRxeJrw6cYEDZ9c1BOFLPJEHHV4IIfghKWr_IlVjryUlPvBJcQdYeTMveDawxPGZbflIEssoeBamYu9Lx3ZtFZxeGdfERUKLgwJZaCPr0dxIrkGRnlR2zF1kY_H7bn-THD1_xqmh6Cr0Pcc-l4uMOTj1l6SutlCAKNGHrO_wtV1nYC56eUZWVVZYwromMcTlhfBNi3u-7srDbTxghFERBghiq-pv2lG212UGJ0isDL22nfeE_8tz-5kj1Sb_hzlJbEBSVUHVuSx2nW4vUtz0jRqGaLvzm5kWLNe6RsmpKgt9drZP0WpatzRbYLDOX80_LObYcI,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
adecco,Ingegnere di Rete,Italia,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=321&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&cs=1_f8eebc77&cb=1677590611901&jobListingId=1008428775550&cpc=5C70DC7FEE0D01B1&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-07b99948792da729--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK0Ai5t64DnzuEJ5ibQUF15zQ_Db5qkwvT-J6ONzMiUb0ikwi4JgNcIgdPpyiiDFQoWEOpQBSHvH2idd8ZM_1pdiyqmL5bCnh7pfILQKMpi12U8fO7BeWtSLzgeTSvdHzulBi-ZMhEMGLxxLROQXLZ8yeyplHkNrRoUKzR4udRiQTvKOZdM5o0vHTAHrbKF6VyqHRAHzVncN9WJo2CcXlUPUClUSUkdsR9FN1Ba7LfuQVxmjj9fmXYu4ZJuqnw3HcHirtu-Ic6eN3lrOmK9NM1TvvZ7-TtZkNkTnWrYZL16WiU0dolllRgxgAsUFpEslMd0Zy28VRqNrLDV--0ph0XbMl4wM7c2hR0j2HMVsNxsO3vE3rtx4Ck8QbmB3phkiPb2rODFfd09IDQ6Ii0HNiPAgf0Q9z4SdcMau3pnzcSzHsePq9KlGUhIypbPS9FOllRE6bXk5baBWv5J2fXLw_IOpxgG90KhO-BuoLm7T5Ms7kQVLBQ_d8U0_avTS-Wv2DGiUF3yAau8FD-3i7zu4zYxBdfX0eKCYGtPNYsm508vnZz6Lm0_wAZ7bRFRWhwmsqKA7g4N9Ajj2lUubtv5iKZw3Q-OFRGnyu40cWIR_CcINCg2d4bWlSjrkMqGENGg8c8s8th9gkdsvx9NsFSRrCAvEQhscTBldsIWcMCBWffpZdg-ME5hyMBbXpfnqWmf1gUWR7irzOC_9OlBXclulvVrdV1SCqmUV4lhmPpNV-r-bVM6zefig5CCgiHgvG3yF2nu020J_KeLBxtSa8md-GJv9E4tLa_CdMHPQ9Je5HFxIEelK33Pjok2Q%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
BFD electrical Systems,Ingegnere di Manutenzione,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=322&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5a32c291&cb=1677590611902&jobListingId=1008223025383&cpc=01657B10174A43CF&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-261cf31ab7b156ef--6NYlbfkN0Dhze_d0_7R8fX91tAT8XBfYYnVIqxKUjmq8DMPW8AtHVahdQjyLNbOYulUKEFpR5wbaEE0KzK1dodAMe9TgGuZ1R3YxibpkvW7CF3T1FtI_VqjDpTpJ2sZNqGib2gAdHIebqM-uQOhGlmp7hTxHk16x4tGK4S8N3RA4KyZwjFtM9yjoMuWp03dStAUna_VYnyEJqhzVQgSLD_Wn_-bSVR65B1mSA8MLxlciX0Hy3aOAECvqPL-A6kEPFrWxSi8mb__M6zMqYNI4AyDfjWIIFTEy5a6Bvq-45mlWE52JjZcdtgd6TjS93D09i_iocjJ6PuU7cfjr_s2Rwmxuo_N1c6khZxsU0ivaBsftNpnLNJpvcKrARxom_PwERw2PO3yS_YpoWU8ZbGNccEyvO_LzC7hnqWUajDde9UqGlth1Wa2NV6LHK2kQUIFoKiil2ntJ1ilXYSgSIrqW0FMSTjFySIx-lngt3xzDReBRHdHIwU-usxux2fUueSPeT8QCm5LLxmVNbJegvjZn0692H9qQdz41SeD5CdT-ocnO3B-cQ4LecS7kAts1oH4IGBU3SR3rdI%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Bravo Savings Network,Account Manager,Italia,3.6,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=323&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bc3744c9&cb=1677590611902&jobListingId=1007951660499&cpc=BBD63848FB84346C&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-9c0c302dc9608b9f--6NYlbfkN0BoYJZAQiqZNoIy_nvtmBaj_gaRstHjgl4EeHsHGkn80jKzxK7-pOZtWzQ6OsS9gh4HKOt68cbB3PoV3e4RjCcItCRza02ubrJxxMX9jwM7Ym9E7tdyZ4ZWGynQsg1ohekGeL-zSPPUl7mTyyqSOEYRUIo953RGPikiZyPKPt54T9DBuzmZ1PvkG2n_3dapiD0FWRnBWaLfAl_6V-yCxgwwhvJL7BxnAbDlNH7jv7bJ_wR5QB-F3atPlEZDiWjCwleRAOUwQkEoGV-nHPNq_T9SqLCTvJ74yHMHrn0VRPUjM2gHSKw4RJUFNTnmWiGJ7szntzHk_bkkoO-o2htU5_CFr8WnXMe8t2nV68fsliI8m0VGMJdLk2cqVxEQlfIeMgiDlNJKt0-mHZBoJYeJ6QMxCMFypQagllUTTxTXwNLbkip3nccDd3aJfzxYdi73MCDtO1V5lP-qZp2__Gy-gUvR8ZsXHr1skM6KO50s4KDLponys9yqLFc7ZwGsdS9oDYAPAIU5HvZaK8_9N-fqjy2-5I3ayexaRYH4aFDN-Z26OSgKpbD4a-otT18s_pVsiI0BKHldxSmQKQ%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
Azienda di Porretta Terme,Impiegato back office,Porretta Terme,,18 g,https://www.glassdoor.it/partner/jobListing.htm?pos=324&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e2d1f339&cb=1677590611902&jobListingId=1008463654811&cpc=AF770993EC679D41&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-22025e97ebbf8dbe--6NYlbfkN0BvdTRyi2Bzu4ZMwiiDoOqvOJSbxGBeUEXYgRPzMFhGlZxck9I14UXzfqUAO9MCuMqBw2UqQYUVX3bF8w_6n2a8O5_K5Ryr_DECqDcYfT2ni3OeoAuF0IVq4rwH_F2nFGk9KFLC2kWeG_9ja2kAxtzy0yUAAlyGlAAJ0wIw10KZQTU8_jkKemiZq08bvzdcVB0R5_1swiLeVxpSa4xY2J0qsdmmhtB5XbjI6VlQdkh2sy-lEbSUiHAa4Tk5C6Hgjki1f_yUCn76MrFwxlkvWDFoyzyKQHIJruFxEXHYsIy17v8Yad16uUlKYuefRcTSPzCldhBVHqnah1o6hq7WffpYOdAaD0cJk8Rgj8HBJWQuaTeeoj35Ykvm8gI14ylCMjbKg6w8lyKybE0kjflcwms0XgePIjUC2ZQaLq9HMSrLvAADf7vvGDzdzayDEFJcwPn8iWyMlIKMpml-Awbfp8QMpUccnoZ08aypQ0d4Pj6OI2G4-BgqDCUhlTpSIha5_kNPwlgHUu23_kQkEezwv75EXL_afjZffhKWwNydlRm3wfUVE8WPYLUBJaeV9zVirzUliIwIjkKfjbX7lHIuoEys5zQOifFmHpMMyq8UVWIJIA%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
ATS Solution srl,Tecnico,Italia,,8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=325&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8378cf0f&cb=1677590611902&jobListingId=1008482364116&cpc=6BF42D0955AE9A34&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-29d567235374ea69--6NYlbfkN0A4FOpdwMRaZErcwmsBRPn-17EYJSpsy9sx83JjmUqYuDZV2a9oAOmJobkqLT5R6WNuoujcyfR-OxKMwOFeilvUDPNOZMbsjyDbtvl1kypbgIOAXQ6i7r0DEsVgYMT7iYJcsG17Fj4Eu4myuiR0QZevtTPAxXfebTd4AJAvjXvjVzkx-_wpNU9iVe4yWnVYiN93rMbpuTbJNIVEa084rkhcwq1lhkd0gqivw9ZDJ-U2YnRo6ZPX3hPjRcJcl0Y8MBbvuGJDN_0U5upZVpX1ox1O-65bHCM1dbMb2Ya1iRcBGus_XSpPz2WGc7vM0_lh8H-CsRq0kSr6rGxghM4tuoY2qLJ8hqG7FXeQnnCBg4Y6eaosfNpz3QuBJJeC9RZP9rL5sulKPqec_MMowtKTBLUtROmiQxRDG2BqB8W-a-zbfPPvg9bCNPCIbFSZP4NdI_Z2xdp-m29tBojuLite0-o6awNgHxWDuxWA7xsACWfGLxTwbBJGY6vTNo-pojqfCqOpDD_Oi1x5iYxbLEWs3NceASwjIXdSo9zEHnrKNaNtxvNhhcqfDcjIeNAfPFbZMz8%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-02-11
punto service cooperativa sociale,nan,Italia,3.0,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=326&ao=1110586&s=58&guid=000001869831462597a1919e9baf345e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ae939339&cb=1677590611902&jobListingId=1008461395797&cpc=65CC663E25211861&jrtk=3-0-1gqc32hi9g2el801-1gqc32hivih4j800-cefbe7d2041b9530--6NYlbfkN0D4HqVp7NralLvQ3iiEIF0t4EihVXT5OwO98676u55HWe6Y4UbT5en8D_bWInIFJLA4hmLKJoqspqm5cMJZtdHU9ZvKb6iVNPQelan0wICNWlTqODjsy1djJZoqGQ4XoTyLWRuJTugB5w7c1Y6inHUJiVVpiX2IlKfVgpM8PLI6NZr4C1eIeupXEQva1aQFqz4vGswo3VrS53Xpx-I9vScDD2jeyuro9s5nkP497Mz0bll06Sl77V6RzZfVU87eHzOEScGD718eJhbnz_B4tuE6ihMr7A_OlSTohm0zYcoKtpjOIe9CDk89Qsc2OUkHBt65Ci3qDAwePNby7ClxI2-d_aaotAdtllQN-Lzt9_bX4dIYXQFYvwRCEnl4C0wKfLUGV7FV0afcfdA7hlyBnk1SYPkl1WAheuq1-RaMYCWWE6M40jizsb35hVc7wCBAfnOT_GbmN2BnQGd_dbhtci3skPb8lvo3KyqfIBTEG2Kgtpccd8t8JHECYEe_u5rot_7Q0XClq-Gr9YU5QFfBaQ1tV9zhFRwM640Z0DlXII3S-ZUQMcDPIny5kCJ_8OLYYk4%3D,4.0,3.0,3.0,4.0,3.0,"Caresanablot, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-02-11
